,0
Team_ID,1610612743
Season,1993-94
FGM,"{'AVG': 38.48780487804878, 'STDEV': 4.9297381856181115}"
FGA,"{'AVG': 82.6951219512195, 'STDEV': 7.100146102461718}"
FGP,"{'AVG': 0.46647560975609703, 'STDEV': 0.05409416244029801}"
FG3M,"{'AVG': 2.073170731707317, 'STDEV': 1.6388831472959922}"
FG3A,"{'AVG': 7.2804878048780495, 'STDEV': 2.9492597533011633}"
FG3P,"{'AVG': 0.261391589440369, 'STDEV': 0.168377620494451}"
FTM,"{'AVG': 21.20731707317073, 'STDEV': 6.727019050488176}"
FTA,"{'AVG': 29.548780487804876, 'STDEV': 29.548780487804876}"
FTP,"{'AVG': 0.7192317073170731, 'STDEV': 0.7192317073170731}"
OREB,"{'AVG': 13.475609756097562, 'STDEV': 4.122283946097032}"
DREB,"{'AVG': 31.182926829268293, 'STDEV': 5.2071367189075}"
REB,"{'AVG': 44.65853658536585, 'STDEV': 6.174858447310675}"
AST,"{'AVG': 21.5, 'STDEV': 4.372331637766889}"
BLK,"{'AVG': 8.365853658536585, 'STDEV': 3.5084103365243493}"
TOV,"{'AVG': 16.74390243902439, 'STDEV': 3.714539253650115}"
PF,"{'AVG': 23.48780487804878, 'STDEV': 3.685955669297352}"
