,0
Team_ID,1610612750
Season,1993-94
FGM,"{'AVG': 36.40243902439025, 'STDEV': 4.051702145273496}"
FGA,"{'AVG': 79.6951219512195, 'STDEV': 7.411517604028263}"
FGP,"{'AVG': 0.45819512195121903, 'STDEV': 0.046966612523794006}"
FG3M,"{'AVG': 2.231707317073171, 'STDEV': 1.657744864789489}"
FG3A,"{'AVG': 6.7926829268292686, 'STDEV': 3.2913572001852183}"
FG3P,"{'AVG': 0.30637763917893, 'STDEV': 0.17856566763970402}"
FTM,"{'AVG': 21.670731707317074, 'STDEV': 6.314894949516316}"
FTA,"{'AVG': 28.085365853658537, 'STDEV': 28.085365853658537}"
FTP,"{'AVG': 0.768134146341463, 'STDEV': 0.768134146341463}"
OREB,"{'AVG': 12.073170731707316, 'STDEV': 3.915087901839854}"
DREB,"{'AVG': 28.573170731707318, 'STDEV': 5.045546839418144}"
REB,"{'AVG': 40.646341463414636, 'STDEV': 6.59848832523477}"
AST,"{'AVG': 23.98780487804878, 'STDEV': 4.448592237970232}"
BLK,"{'AVG': 5.365853658536586, 'STDEV': 2.608212079169315}"
TOV,"{'AVG': 17.28048780487805, 'STDEV': 4.240528706390983}"
PF,"{'AVG': 24.585365853658537, 'STDEV': 3.959521169180688}"
