,0
Team_ID,1610612751
Season,1993-94
FGM,"{'AVG': 38.646341463414636, 'STDEV': 5.534118532462598}"
FGA,"{'AVG': 86.76829268292683, 'STDEV': 6.842674339087751}"
FGP,"{'AVG': 0.445487804878048, 'STDEV': 0.052991087977116005}"
FG3M,"{'AVG': 2.719512195121951, 'STDEV': 1.861065606368423}"
FG3A,"{'AVG': 8.329268292682928, 'STDEV': 3.363033896477818}"
FG3P,"{'AVG': 0.316950083234157, 'STDEV': 0.18546575526939102}"
FTM,"{'AVG': 23.170731707317074, 'STDEV': 6.032432668703317}"
FTA,"{'AVG': 30.426829268292682, 'STDEV': 30.426829268292682}"
FTP,"{'AVG': 0.768670731707317, 'STDEV': 0.768670731707317}"
OREB,"{'AVG': 15.853658536585366, 'STDEV': 4.450334849988818}"
DREB,"{'AVG': 31.170731707317074, 'STDEV': 4.61828057910921}"
REB,"{'AVG': 47.02439024390244, 'STDEV': 6.158353976322035}"
AST,"{'AVG': 23.170731707317074, 'STDEV': 5.736615938073381}"
BLK,"{'AVG': 7.024390243902439, 'STDEV': 3.204840512416663}"
TOV,"{'AVG': 14.170731707317072, 'STDEV': 3.565281413403437}"
PF,"{'AVG': 20.646341463414632, 'STDEV': 4.335816813187432}"
