,0
Team_ID,1610612739
Season,1993-94
FGM,"{'AVG': 38.207317073170735, 'STDEV': 5.269848557990007}"
FGA,"{'AVG': 82.08536585365853, 'STDEV': 7.046934749993893}"
FGP,"{'AVG': 0.466048780487804, 'STDEV': 0.055661432985068}"
FG3M,"{'AVG': 3.585365853658536, 'STDEV': 1.825411974553778}"
FG3A,"{'AVG': 9.914634146341463, 'STDEV': 3.794737159726906}"
FG3P,"{'AVG': 0.373421297139015, 'STDEV': 0.17615758005783502}"
FTM,"{'AVG': 21.170731707317074, 'STDEV': 6.209918148302107}"
FTA,"{'AVG': 27.48780487804878, 'STDEV': 27.48780487804878}"
FTP,"{'AVG': 0.7713170731707311, 'STDEV': 0.7713170731707311}"
OREB,"{'AVG': 13.292682926829269, 'STDEV': 3.939316870270309}"
DREB,"{'AVG': 28.695121951219512, 'STDEV': 5.485534342430219}"
REB,"{'AVG': 41.98780487804878, 'STDEV': 6.961080344773767}"
AST,"{'AVG': 24.98780487804878, 'STDEV': 6.033842627243959}"
BLK,"{'AVG': 5.195121951219512, 'STDEV': 2.5600878861758423}"
TOV,"{'AVG': 13.402439024390244, 'STDEV': 3.551594168568726}"
PF,"{'AVG': 20.74390243902439, 'STDEV': 4.168698691496881}"
