,0
Team_ID,1610612749
Season,1993-94
FGM,"{'AVG': 37.1219512195122, 'STDEV': 4.651802369140557}"
FGA,"{'AVG': 83.01219512195122, 'STDEV': 7.269917557633699}"
FGP,"{'AVG': 0.448731707317073, 'STDEV': 0.055194839797384}"
FG3M,"{'AVG': 4.036585365853658, 'STDEV': 2.327745276629214}"
FG3A,"{'AVG': 12.426829268292684, 'STDEV': 3.931608183525212}"
FG3P,"{'AVG': 0.318187348123446, 'STDEV': 0.15999990677407502}"
FTM,"{'AVG': 18.658536585365855, 'STDEV': 5.765413077606418}"
FTA,"{'AVG': 26.597560975609756, 'STDEV': 26.597560975609756}"
FTP,"{'AVG': 0.701585365853658, 'STDEV': 0.701585365853658}"
OREB,"{'AVG': 13.731707317073171, 'STDEV': 4.51348809978041}"
DREB,"{'AVG': 26.26829268292683, 'STDEV': 4.761078777247408}"
REB,"{'AVG': 40, 'STDEV': 6.514940095230687}"
AST,"{'AVG': 23.73170731707317, 'STDEV': 4.475030258502583}"
BLK,"{'AVG': 4.963414634146342, 'STDEV': 2.603156308066736}"
TOV,"{'AVG': 15.841463414634147, 'STDEV': 3.7034168813962083}"
PF,"{'AVG': 22.20731707317073, 'STDEV': 4.620773824558999}"
