,0
Team_ID,1610612738
Season,1993-94
FGM,"{'AVG': 40.646341463414636, 'STDEV': 6.181158050472923}"
FGA,"{'AVG': 86.0609756097561, 'STDEV': 7.890215163905931}"
FGP,"{'AVG': 0.47263414634146306, 'STDEV': 0.060392238932965005}"
FG3M,"{'AVG': 1.682926829268292, 'STDEV': 1.413148562175073}"
FG3A,"{'AVG': 5.8170731707317085, 'STDEV': 2.73129123707825}"
FG3P,"{'AVG': 0.26769138720358204, 'STDEV': 0.20417525020041802}"
FTM,"{'AVG': 17.841463414634145, 'STDEV': 6.766784367148438}"
FTA,"{'AVG': 24.426829268292682, 'STDEV': 24.426829268292682}"
FTP,"{'AVG': 0.729060975609756, 'STDEV': 0.729060975609756}"
OREB,"{'AVG': 12.646341463414634, 'STDEV': 4.398012882434751}"
DREB,"{'AVG': 29.024390243902438, 'STDEV': 5.397703237571633}"
REB,"{'AVG': 41.670731707317074, 'STDEV': 7.461927858082598}"
AST,"{'AVG': 23.51219512195122, 'STDEV': 5.352382421976873}"
BLK,"{'AVG': 5.365853658536586, 'STDEV': 2.70578801247312}"
TOV,"{'AVG': 14.512195121951219, 'STDEV': 3.975989363447482}"
PF,"{'AVG': 22.548780487804876, 'STDEV': 4.034274267424038}"
