,0
Team_ID,1610612756
Season,1993-94
FGM,"{'AVG': 41.81707317073171, 'STDEV': 5.244934178594601}"
FGA,"{'AVG': 86.34146341463415, 'STDEV': 7.752688919742575}"
FGP,"{'AVG': 0.48518292682926806, 'STDEV': 0.05084256213706401}"
FG3M,"{'AVG': 4.195121951219512, 'STDEV': 2.574514334591743}"
FG3A,"{'AVG': 12.707317073170731, 'STDEV': 4.353196086765259}"
FG3P,"{'AVG': 0.31500124916669403, 'STDEV': 0.160775716744871}"
FTM,"{'AVG': 20.414634146341463, 'STDEV': 6.45965870656023}"
FTA,"{'AVG': 28.0609756097561, 'STDEV': 28.0609756097561}"
FTP,"{'AVG': 0.7254146341463411, 'STDEV': 0.7254146341463411}"
OREB,"{'AVG': 14.878048780487806, 'STDEV': 4.237953861931804}"
DREB,"{'AVG': 29.914634146341463, 'STDEV': 4.919603566062483}"
REB,"{'AVG': 44.792682926829265, 'STDEV': 6.550351616003919}"
AST,"{'AVG': 27.573170731707318, 'STDEV': 5.6895626506504}"
BLK,"{'AVG': 5.609756097560975, 'STDEV': 2.670164823880869}"
TOV,"{'AVG': 15.560975609756097, 'STDEV': 3.9786391400584673}"
PF,"{'AVG': 19.98780487804878, 'STDEV': 3.683442775109554}"
