,0
Team_ID,1610612755
Season,1993-94
FGM,"{'AVG': 37.84146341463415, 'STDEV': 5.327472502423366}"
FGA,"{'AVG': 83.15853658536585, 'STDEV': 7.181026977338427}"
FGP,"{'AVG': 0.456024390243902, 'STDEV': 0.058548065219797}"
FG3M,"{'AVG': 3.878048780487804, 'STDEV': 2.063140623457109}"
FG3A,"{'AVG': 11.487804878048781, 'STDEV': 3.7818406337048813}"
FG3P,"{'AVG': 0.339986045160004, 'STDEV': 0.13620268631434002}"
FTM,"{'AVG': 18.402439024390244, 'STDEV': 4.613077910124438}"
FTA,"{'AVG': 25.75609756097561, 'STDEV': 25.75609756097561}"
FTP,"{'AVG': 0.712682926829268, 'STDEV': 0.712682926829268}"
OREB,"{'AVG': 12.341463414634147, 'STDEV': 3.51441304723082}"
DREB,"{'AVG': 29.195121951219512, 'STDEV': 4.782785552297456}"
REB,"{'AVG': 41.53658536585366, 'STDEV': 6.084173198140268}"
AST,"{'AVG': 22.28048780487805, 'STDEV': 5.07055014485158}"
BLK,"{'AVG': 6.402439024390244, 'STDEV': 3.153910980282214}"
TOV,"{'AVG': 16.024390243902438, 'STDEV': 4.804770288457286}"
PF,"{'AVG': 18.146341463414632, 'STDEV': 3.446672939386484}"
