,0
Team_ID,1610612744
Season,1993-94
FGM,"{'AVG': 42.829268292682926, 'STDEV': 5.9333850976701195}"
FGA,"{'AVG': 87.13414634146342, 'STDEV': 7.710442166184302}"
FGP,"{'AVG': 0.49220731707317006, 'STDEV': 0.056116443708073005}"
FG3M,"{'AVG': 3.548780487804878, 'STDEV': 1.969849521259098}"
FG3A,"{'AVG': 10.475609756097562, 'STDEV': 3.814286366780145}"
FG3P,"{'AVG': 0.33728692094149304, 'STDEV': 0.159026627527271}"
FTM,"{'AVG': 18.646341463414632, 'STDEV': 6.456639708579665}"
FTA,"{'AVG': 28.097560975609756, 'STDEV': 28.097560975609756}"
FTP,"{'AVG': 0.657975609756097, 'STDEV': 0.657975609756097}"
OREB,"{'AVG': 14.426829268292684, 'STDEV': 3.7746081075460722}"
DREB,"{'AVG': 29.21951219512195, 'STDEV': 4.966615436583667}"
REB,"{'AVG': 43.646341463414636, 'STDEV': 6.232871742107982}"
AST,"{'AVG': 26.804878048780488, 'STDEV': 6.159282915593909}"
BLK,"{'AVG': 6.23170731707317, 'STDEV': 2.750078699155851}"
TOV,"{'AVG': 17.036585365853657, 'STDEV': 4.17649247944903}"
PF,"{'AVG': 21.817073170731707, 'STDEV': 4.175555108451539}"
