,0
Team_ID,1610612748
Season,1993-94
FGM,"{'AVG': 38.98780487804878, 'STDEV': 5.03443427360856}"
FGA,"{'AVG': 84.09756097560975, 'STDEV': 7.748531929606879}"
FGP,"{'AVG': 0.46492682926829204, 'STDEV': 0.055516381852745}"
FG3M,"{'AVG': 4.109756097560975, 'STDEV': 2.474592359800818}"
FG3A,"{'AVG': 12.158536585365853, 'STDEV': 4.293174347743924}"
FG3P,"{'AVG': 0.329177485311386, 'STDEV': 0.150722835146641}"
FTM,"{'AVG': 21.26829268292683, 'STDEV': 6.069654901996365}"
FTA,"{'AVG': 27.109756097560975, 'STDEV': 27.109756097560975}"
FTP,"{'AVG': 0.7784756097560971, 'STDEV': 0.7784756097560971}"
OREB,"{'AVG': 15.060975609756097, 'STDEV': 4.484121673704111}"
DREB,"{'AVG': 29.353658536585368, 'STDEV': 4.972447421888415}"
REB,"{'AVG': 44.41463414634146, 'STDEV': 6.758535927935132}"
AST,"{'AVG': 22.634146341463413, 'STDEV': 5.092992511192268}"
BLK,"{'AVG': 4.560975609756097, 'STDEV': 2.7401791460567297}"
TOV,"{'AVG': 15.536585365853659, 'STDEV': 3.758759717789831}"
PF,"{'AVG': 24.682926829268293, 'STDEV': 4.3086993505401825}"
