,0
Team_ID,1610612754
Season,1993-94
FGM,"{'AVG': 38.6219512195122, 'STDEV': 5.889182893923817}"
FGA,"{'AVG': 79.46341463414635, 'STDEV': 8.530548043632454}"
FGP,"{'AVG': 0.487390243902439, 'STDEV': 0.06313355549602201}"
FG3M,"{'AVG': 2.24390243902439, 'STDEV': 1.689188391643487}"
FG3A,"{'AVG': 6.097560975609756, 'STDEV': 2.98394782042205}"
FG3P,"{'AVG': 0.368748527894869, 'STDEV': 0.26043340842836005}"
FTM,"{'AVG': 21.48780487804878, 'STDEV': 7.5983167441331005}"
FTA,"{'AVG': 29.109756097560975, 'STDEV': 29.109756097560975}"
FTP,"{'AVG': 0.7198170731707311, 'STDEV': 0.7198170731707311}"
OREB,"{'AVG': 13.78048780487805, 'STDEV': 5.099078566588723}"
DREB,"{'AVG': 29.378048780487806, 'STDEV': 5.151148125412117}"
REB,"{'AVG': 43.15853658536585, 'STDEV': 7.167260117022734}"
AST,"{'AVG': 25.0609756097561, 'STDEV': 5.642317099057031}"
BLK,"{'AVG': 5.573170731707317, 'STDEV': 2.499533229535575}"
TOV,"{'AVG': 16.914634146341463, 'STDEV': 3.836797853123515}"
PF,"{'AVG': 24.073170731707318, 'STDEV': 4.824782955023304}"
