,0
Team_ID,1610612753
Season,1993-94
FGM,"{'AVG': 40.74390243902439, 'STDEV': 5.8008321574373625}"
FGA,"{'AVG': 83.9390243902439, 'STDEV': 7.7065749721823185}"
FGP,"{'AVG': 0.486085365853658, 'STDEV': 0.05714162635251201}"
FG3M,"{'AVG': 4.804878048780488, 'STDEV': 2.461751982724999}"
FG3A,"{'AVG': 13.865853658536585, 'STDEV': 4.396300900524145}"
FG3P,"{'AVG': 0.339645602710954, 'STDEV': 0.12493954631869901}"
FTM,"{'AVG': 19.390243902439025, 'STDEV': 6.19788115439258}"
FTA,"{'AVG': 28.609756097560975, 'STDEV': 28.609756097560975}"
FTP,"{'AVG': 0.677024390243902, 'STDEV': 0.677024390243902}"
OREB,"{'AVG': 14.353658536585366, 'STDEV': 4.782612414945716}"
DREB,"{'AVG': 28.73170731707317, 'STDEV': 4.981567953095071}"
REB,"{'AVG': 43.08536585365854, 'STDEV': 7.306687651213775}"
AST,"{'AVG': 25.24390243902439, 'STDEV': 5.435505077465613}"
BLK,"{'AVG': 5.560975609756097, 'STDEV': 2.9652204588812863}"
TOV,"{'AVG': 15.74390243902439, 'STDEV': 4.066760702038946}"
PF,"{'AVG': 20.890243902439025, 'STDEV': 4.070387179572605}"
