,0
Team_ID,1610612741
Season,1993-94
FGM,"{'AVG': 39.573170731707314, 'STDEV': 5.90883516712213}"
FGA,"{'AVG': 83.10975609756098, 'STDEV': 7.93492996314549}"
FGP,"{'AVG': 0.47676829268292603, 'STDEV': 0.059488000404374006}"
FG3M,"{'AVG': 2.841463414634146, 'STDEV': 1.9466305945105482}"
FG3A,"{'AVG': 8.036585365853659, 'STDEV': 3.37179705154688}"
FG3P,"{'AVG': 0.345680759362043, 'STDEV': 0.184245630433994}"
FTM,"{'AVG': 15.975609756097562, 'STDEV': 5.4136900305673334}"
FTA,"{'AVG': 22.670731707317074, 'STDEV': 22.670731707317074}"
FTP,"{'AVG': 0.705243902439024, 'STDEV': 0.705243902439024}"
OREB,"{'AVG': 13.939024390243903, 'STDEV': 4.098622355044962}"
DREB,"{'AVG': 29.158536585365855, 'STDEV': 5.2762442501777596}"
REB,"{'AVG': 43.09756097560975, 'STDEV': 6.794350878064862}"
AST,"{'AVG': 25.634146341463413, 'STDEV': 5.870016289379361}"
BLK,"{'AVG': 4.3170731707317085, 'STDEV': 2.287259661693889}"
TOV,"{'AVG': 14.987804878048781, 'STDEV': 4.1439943230066945}"
PF,"{'AVG': 21.341463414634145, 'STDEV': 4.095223089523448}"
