,0
Team_ID,1610612743
Season,2005-06
FGM,"{'AVG': 37.53658536585366, 'STDEV': 5.036153543858056}"
FGA,"{'AVG': 81.36585365853658, 'STDEV': 6.889806740148187}"
FGP,"{'AVG': 0.46236585365853605, 'STDEV': 0.057505021186049006}"
FG3M,"{'AVG': 4.268292682926829, 'STDEV': 2.346780197631465}"
FG3A,"{'AVG': 13.121951219512194, 'STDEV': 4.414874532010344}"
FG3P,"{'AVG': 0.323516832136291, 'STDEV': 0.14489578770768802}"
FTM,"{'AVG': 20.98780487804878, 'STDEV': 6.487393097078772}"
FTA,"{'AVG': 28.195121951219512, 'STDEV': 28.195121951219512}"
FTP,"{'AVG': 0.74290243902439, 'STDEV': 0.74290243902439}"
OREB,"{'AVG': 11.012195121951219, 'STDEV': 4.182544273935746}"
DREB,"{'AVG': 30.317073170731707, 'STDEV': 5.617165158185491}"
REB,"{'AVG': 41.329268292682926, 'STDEV': 7.709309552676053}"
AST,"{'AVG': 23.426829268292682, 'STDEV': 5.340343743976051}"
BLK,"{'AVG': 5.646341463414634, 'STDEV': 2.881923017192685}"
TOV,"{'AVG': 14.390243902439025, 'STDEV': 4.081745262044365}"
PF,"{'AVG': 22.71951219512195, 'STDEV': 4.164145578757305}"
