,0
Team_ID,1610612763
Season,2005-06
FGM,"{'AVG': 33.48780487804878, 'STDEV': 4.704198026504465}"
FGA,"{'AVG': 74.6951219512195, 'STDEV': 7.658915605785798}"
FGP,"{'AVG': 0.44992682926829203, 'STDEV': 0.057692197407224005}"
FG3M,"{'AVG': 7.195121951219512, 'STDEV': 2.451701472121164}"
FG3A,"{'AVG': 19.24390243902439, 'STDEV': 4.962976445666541}"
FG3P,"{'AVG': 0.380960750257809, 'STDEV': 0.115427473901913}"
FTM,"{'AVG': 18, 'STDEV': 6.465482900433847}"
FTA,"{'AVG': 25.329268292682926, 'STDEV': 25.329268292682926}"
FTP,"{'AVG': 0.7067926829268291, 'STDEV': 0.7067926829268291}"
OREB,"{'AVG': 10.170731707317072, 'STDEV': 3.488269152490501}"
DREB,"{'AVG': 29.01219512195122, 'STDEV': 5.373675897634264}"
REB,"{'AVG': 39.18292682926829, 'STDEV': 6.350129868955802}"
AST,"{'AVG': 19.341463414634145, 'STDEV': 3.9164720588220563}"
BLK,"{'AVG': 5.390243902439025, 'STDEV': 2.702335969649887}"
TOV,"{'AVG': 12.878048780487806, 'STDEV': 3.618847248088608}"
PF,"{'AVG': 21.426829268292682, 'STDEV': 4.058311051136268}"
