,0
Team_ID,1610612760
Season,2005-06
FGM,"{'AVG': 37.52439024390244, 'STDEV': 5.479987405942313}"
FGA,"{'AVG': 81.84146341463415, 'STDEV': 6.8592003856676875}"
FGP,"{'AVG': 0.459231707317073, 'STDEV': 0.060820581876245006}"
FG3M,"{'AVG': 7.378048780487805, 'STDEV': 3.033313975935137}"
FG3A,"{'AVG': 19.890243902439025, 'STDEV': 5.452388982711112}"
FG3P,"{'AVG': 0.371248375395753, 'STDEV': 0.12069980467080901}"
FTM,"{'AVG': 20.146341463414632, 'STDEV': 6.9781350779355}"
FTA,"{'AVG': 25.658536585365855, 'STDEV': 25.658536585365855}"
FTP,"{'AVG': 0.780073170731707, 'STDEV': 0.780073170731707}"
OREB,"{'AVG': 12.353658536585366, 'STDEV': 4.007314149998485}"
DREB,"{'AVG': 27.23170731707317, 'STDEV': 4.76949871964926}"
REB,"{'AVG': 39.58536585365854, 'STDEV': 6.018389964578003}"
AST,"{'AVG': 20.682926829268293, 'STDEV': 4.8147870195848395}"
BLK,"{'AVG': 3.731707317073171, 'STDEV': 2.12014896103619}"
TOV,"{'AVG': 14.024390243902438, 'STDEV': 3.829629804357356}"
PF,"{'AVG': 23.573170731707318, 'STDEV': 4.408270811864639}"
