,0
Team_ID,1610612755
Season,2005-06
FGM,"{'AVG': 36.59756097560975, 'STDEV': 4.8935829891343126}"
FGA,"{'AVG': 79.82926829268293, 'STDEV': 7.7185121032245725}"
FGP,"{'AVG': 0.459731707317073, 'STDEV': 0.054897671087909}"
FG3M,"{'AVG': 4.573170731707317, 'STDEV': 2.341417149246821}"
FG3A,"{'AVG': 12.573170731707316, 'STDEV': 4.178222458027148}"
FG3P,"{'AVG': 0.36020869308172004, 'STDEV': 0.15012754248742502}"
FTM,"{'AVG': 21.585365853658537, 'STDEV': 6.230057010840736}"
FTA,"{'AVG': 28.414634146341463, 'STDEV': 28.414634146341463}"
FTP,"{'AVG': 0.7558414634146341, 'STDEV': 0.7558414634146341}"
OREB,"{'AVG': 10.646341463414634, 'STDEV': 4.034945962339558}"
DREB,"{'AVG': 29.573170731707318, 'STDEV': 5.667822295681921}"
REB,"{'AVG': 40.21951219512195, 'STDEV': 7.313144584221344}"
AST,"{'AVG': 20.158536585365855, 'STDEV': 5.088038532045846}"
BLK,"{'AVG': 4.926829268292683, 'STDEV': 2.412828307117317}"
TOV,"{'AVG': 13.560975609756097, 'STDEV': 3.611017301262215}"
PF,"{'AVG': 20.878048780487806, 'STDEV': 4.777494161872612}"
