,0
Team_ID,1610612747
Season,2005-06
FGM,"{'AVG': 36.48780487804878, 'STDEV': 4.627464715138566}"
FGA,"{'AVG': 80.57317073170732, 'STDEV': 6.417627129281571}"
FGP,"{'AVG': 0.454024390243902, 'STDEV': 0.05524959652604}"
FG3M,"{'AVG': 6.73170731707317, 'STDEV': 2.596525601111945}"
FG3A,"{'AVG': 19.304878048780488, 'STDEV': 5.478778417485714}"
FG3P,"{'AVG': 0.34923423485798805, 'STDEV': 0.101654475811063}"
FTM,"{'AVG': 19.73170731707317, 'STDEV': 6.96206436762532}"
FTA,"{'AVG': 26.48780487804878, 'STDEV': 26.48780487804878}"
FTP,"{'AVG': 0.748829268292682, 'STDEV': 0.748829268292682}"
OREB,"{'AVG': 11.829268292682928, 'STDEV': 4.033210521695535}"
DREB,"{'AVG': 30.341463414634145, 'STDEV': 5.285011445600328}"
REB,"{'AVG': 42.170731707317074, 'STDEV': 5.920887650437701}"
AST,"{'AVG': 21.146341463414632, 'STDEV': 4.405725655170772}"
BLK,"{'AVG': 4.268292682926829, 'STDEV': 2.383320541213041}"
TOV,"{'AVG': 13.378048780487806, 'STDEV': 3.760221440492794}"
PF,"{'AVG': 23.097560975609756, 'STDEV': 5.236646170357514}"
