,0
Team_ID,1610612752
Season,2005-06
FGM,"{'AVG': 34.41463414634146, 'STDEV': 4.9813261646198}"
FGA,"{'AVG': 75.6829268292683, 'STDEV': 8.926141451067}"
FGP,"{'AVG': 0.45635365853658505, 'STDEV': 0.054130015395312}"
FG3M,"{'AVG': 3.902439024390244, 'STDEV': 2.225607178064199}"
FG3A,"{'AVG': 10.78048780487805, 'STDEV': 3.718569983484466}"
FG3P,"{'AVG': 0.3640531348764, 'STDEV': 0.18014740300284202}"
FTM,"{'AVG': 22.902439024390244, 'STDEV': 7.742156135860251}"
FTA,"{'AVG': 31.548780487804876, 'STDEV': 31.548780487804876}"
FTP,"{'AVG': 0.721341463414634, 'STDEV': 0.721341463414634}"
OREB,"{'AVG': 12.609756097560975, 'STDEV': 4.775855162415394}"
DREB,"{'AVG': 28.78048780487805, 'STDEV': 5.321803254777979}"
REB,"{'AVG': 41.390243902439025, 'STDEV': 6.986328973958338}"
AST,"{'AVG': 17.902439024390244, 'STDEV': 4.218155222830282}"
BLK,"{'AVG': 3.304878048780487, 'STDEV': 2.396958074234017}"
TOV,"{'AVG': 17.036585365853657, 'STDEV': 3.964176379674082}"
PF,"{'AVG': 26.304878048780488, 'STDEV': 4.925842722636825}"
