,0
Team_ID,1610612744
Season,2005-06
FGM,"{'AVG': 35.84146341463415, 'STDEV': 4.689019250939585}"
FGA,"{'AVG': 82.7439024390244, 'STDEV': 6.403723792459933}"
FGP,"{'AVG': 0.433914634146341, 'STDEV': 0.053557446075325005}"
FG3M,"{'AVG': 7.621951219512195, 'STDEV': 2.9044038248559723}"
FG3A,"{'AVG': 22.341463414634145, 'STDEV': 6.06796793572736}"
FG3P,"{'AVG': 0.341017177367034, 'STDEV': 0.09780914412293001}"
FTM,"{'AVG': 19.182926829268293, 'STDEV': 5.6483976724541005}"
FTA,"{'AVG': 26.70731707317073, 'STDEV': 26.70731707317073}"
FTP,"{'AVG': 0.7193536585365851, 'STDEV': 0.7193536585365851}"
OREB,"{'AVG': 11.951219512195122, 'STDEV': 3.9154724389727633}"
DREB,"{'AVG': 30.304878048780488, 'STDEV': 5.000466705108125}"
REB,"{'AVG': 42.25609756097561, 'STDEV': 6.778344194200801}"
AST,"{'AVG': 20.658536585365855, 'STDEV': 4.810532457362318}"
BLK,"{'AVG': 4.353658536585366, 'STDEV': 2.446322264687137}"
TOV,"{'AVG': 13.621951219512194, 'STDEV': 3.05763664040572}"
PF,"{'AVG': 23.670731707317074, 'STDEV': 4.848456234004419}"
