,0
Team_ID,1610612758
Season,2005-06
FGM,"{'AVG': 36.02439024390244, 'STDEV': 4.786750256559149}"
FGA,"{'AVG': 79.26829268292683, 'STDEV': 6.787877321413748}"
FGP,"{'AVG': 0.45568292682926803, 'STDEV': 0.05715019804871101}"
FG3M,"{'AVG': 6.024390243902439, 'STDEV': 2.707901605503573}"
FG3A,"{'AVG': 17.170731707317074, 'STDEV': 4.739653782346671}"
FG3P,"{'AVG': 0.34923879680583103, 'STDEV': 0.129618584012707}"
FTM,"{'AVG': 20.78048780487805, 'STDEV': 6.798736974649536}"
FTA,"{'AVG': 26.5, 'STDEV': 26.5}"
FTP,"{'AVG': 0.7855000000000001, 'STDEV': 0.7855000000000001}"
OREB,"{'AVG': 10.390243902439025, 'STDEV': 3.744151315796364}"
DREB,"{'AVG': 30.158536585365855, 'STDEV': 5.121895656485881}"
REB,"{'AVG': 40.548780487804876, 'STDEV': 5.769550636211811}"
AST,"{'AVG': 22.25609756097561, 'STDEV': 4.8681656129191815}"
BLK,"{'AVG': 3.6463414634146343, 'STDEV': 2.098629483525798}"
TOV,"{'AVG': 13.975609756097562, 'STDEV': 3.797255700920765}"
PF,"{'AVG': 20.390243902439025, 'STDEV': 3.82892209168868}"
