,0
Team_ID,1610612751
Season,2005-06
FGM,"{'AVG': 33.8780487804878, 'STDEV': 4.315891518855561}"
FGA,"{'AVG': 77.03658536585365, 'STDEV': 5.733688882065926}"
FGP,"{'AVG': 0.440426829268292, 'STDEV': 0.051434731621569}"
FG3M,"{'AVG': 5.8170731707317085, 'STDEV': 2.6948879304236213}"
FG3A,"{'AVG': 17.646341463414632, 'STDEV': 5.136103031589132}"
FG3P,"{'AVG': 0.32436216597325, 'STDEV': 0.11606682207155501}"
FTM,"{'AVG': 20.21951219512195, 'STDEV': 6.043105223869846}"
FTA,"{'AVG': 26.670731707317074, 'STDEV': 26.670731707317074}"
FTP,"{'AVG': 0.7565000000000001, 'STDEV': 0.7565000000000001}"
OREB,"{'AVG': 10.024390243902438, 'STDEV': 4.049007224018075}"
DREB,"{'AVG': 30.963414634146343, 'STDEV': 5.7616122613941485}"
REB,"{'AVG': 40.98780487804878, 'STDEV': 6.52534262368798}"
AST,"{'AVG': 22.975609756097562, 'STDEV': 5.261027477350266}"
BLK,"{'AVG': 3.390243902439024, 'STDEV': 1.9165046473290812}"
TOV,"{'AVG': 12.987804878048781, 'STDEV': 3.451583649551674}"
PF,"{'AVG': 23.20731707317073, 'STDEV': 4.509900781471501}"
