,0
Team_ID,1610612753
Season,2005-06
FGM,"{'AVG': 35.5, 'STDEV': 5.133405482898448}"
FGA,"{'AVG': 75.20731707317073, 'STDEV': 6.796400290636883}"
FGP,"{'AVG': 0.47342682926829205, 'STDEV': 0.06296207568852401}"
FG3M,"{'AVG': 3.6463414634146343, 'STDEV': 2.196360351933059}"
FG3A,"{'AVG': 9.707317073170731, 'STDEV': 3.837719889153733}"
FG3P,"{'AVG': 0.375343491092377, 'STDEV': 0.159538561030237}"
FTM,"{'AVG': 20.28048780487805, 'STDEV': 5.486851601770312}"
FTA,"{'AVG': 27.76829268292683, 'STDEV': 27.76829268292683}"
FTP,"{'AVG': 0.731060975609756, 'STDEV': 0.731060975609756}"
OREB,"{'AVG': 10.878048780487806, 'STDEV': 3.699817292460681}"
DREB,"{'AVG': 29.29268292682927, 'STDEV': 4.375825297475425}"
REB,"{'AVG': 40.170731707317074, 'STDEV': 5.6673308500710835}"
AST,"{'AVG': 18.23170731707317, 'STDEV': 4.275392640947354}"
BLK,"{'AVG': 4.414634146341464, 'STDEV': 2.210810808821026}"
TOV,"{'AVG': 14.426829268292684, 'STDEV': 3.82980671209035}"
PF,"{'AVG': 23.26829268292683, 'STDEV': 4.441801382121605}"
