,0
Team_ID,1610612752
Season,1998-99
FGM,"{'AVG': 32.2, 'STDEV': 5.198115828188643}"
FGA,"{'AVG': 74.08, 'STDEV': 7.604617286992992}"
FGP,"{'AVG': 0.43566000000000005, 'STDEV': 0.06221739700273401}"
FG3M,"{'AVG': 4.16, 'STDEV': 2.053965800641306}"
FG3A,"{'AVG': 11.78, 'STDEV': 3.51840641107155}"
FG3P,"{'AVG': 0.34773562548562503, 'STDEV': 0.150496472602191}"
FTM,"{'AVG': 17.84, 'STDEV': 6.296613926450908}"
FTA,"{'AVG': 24.36, 'STDEV': 24.36}"
FTP,"{'AVG': 0.7253200000000001, 'STDEV': 0.7253200000000001}"
OREB,"{'AVG': 11.02, 'STDEV': 4.528774218082344}"
DREB,"{'AVG': 30.2, 'STDEV': 4.485805276602166}"
REB,"{'AVG': 41.22, 'STDEV': 5.027637900360651}"
AST,"{'AVG': 19.26, 'STDEV': 4.32274478184632}"
BLK,"{'AVG': 5.24, 'STDEV': 3.165889628975897}"
TOV,"{'AVG': 15.5, 'STDEV': 3.710162546634443}"
PF,"{'AVG': 22.8, 'STDEV': 3.714285714285714}"
