,0
Team_ID,1610612754
Season,1998-99
FGM,"{'AVG': 34.62, 'STDEV': 4.351354468930991}"
FGA,"{'AVG': 77.32, 'STDEV': 6.726250737193182}"
FGP,"{'AVG': 0.449, 'STDEV': 0.053965597506983}"
FG3M,"{'AVG': 5.88, 'STDEV': 2.471387282892104}"
FG3A,"{'AVG': 15.98, 'STDEV': 4.67075137074828}"
FG3P,"{'AVG': 0.364515862706265, 'STDEV': 0.11819219681921402}"
FTM,"{'AVG': 19.54, 'STDEV': 7.019535422734214}"
FTA,"{'AVG': 24.56, 'STDEV': 24.56}"
FTP,"{'AVG': 0.7943, 'STDEV': 0.7943}"
OREB,"{'AVG': 11.48, 'STDEV': 3.441878936314422}"
DREB,"{'AVG': 29.04, 'STDEV': 5.428421050548752}"
REB,"{'AVG': 40.52, 'STDEV': 5.682913883218857}"
AST,"{'AVG': 20.1, 'STDEV': 4.190611469677893}"
BLK,"{'AVG': 4.46, 'STDEV': 1.740396389285134}"
TOV,"{'AVG': 12.18, 'STDEV': 3.095025633733812}"
PF,"{'AVG': 21.64, 'STDEV': 4.34605145681757}"
