,0
Team_ID,1610612750
Season,1998-99
FGM,"{'AVG': 36.76, 'STDEV': 5.231615039198445}"
FGA,"{'AVG': 86.54, 'STDEV': 8.576688862068782}"
FGP,"{'AVG': 0.42618000000000006, 'STDEV': 0.054272062193119}"
FG3M,"{'AVG': 2.44, 'STDEV': 1.7631141280618872}"
FG3A,"{'AVG': 8.2, 'STDEV': 3.948649988881501}"
FG3P,"{'AVG': 0.29286066058124804, 'STDEV': 0.17664045530942402}"
FTM,"{'AVG': 16.98, 'STDEV': 6.169344886333606}"
FTA,"{'AVG': 22.86, 'STDEV': 22.86}"
FTP,"{'AVG': 0.73536, 'STDEV': 0.73536}"
OREB,"{'AVG': 15.08, 'STDEV': 4.650389494330512}"
DREB,"{'AVG': 27.84, 'STDEV': 4.617446948967645}"
REB,"{'AVG': 42.92, 'STDEV': 6.681805939433208}"
AST,"{'AVG': 24.36, 'STDEV': 5.173559150692518}"
BLK,"{'AVG': 5.44, 'STDEV': 2.836784612686608}"
TOV,"{'AVG': 12.58, 'STDEV': 3.356930084442738}"
PF,"{'AVG': 23.7, 'STDEV': 4.282141367806247}"
