,0
Team_ID,1610612749
Season,1998-99
FGM,"{'AVG': 35.06, 'STDEV': 4.820915316596623}"
FGA,"{'AVG': 76.36, 'STDEV': 5.405061875459986}"
FGP,"{'AVG': 0.45980000000000004, 'STDEV': 0.061587502045165006}"
FG3M,"{'AVG': 4.62, 'STDEV': 2.137039722492355}"
FG3A,"{'AVG': 12.38, 'STDEV': 3.527674842714159}"
FG3P,"{'AVG': 0.37569559851912704, 'STDEV': 0.151227808675061}"
FTM,"{'AVG': 16.94, 'STDEV': 5.7121781827807805}"
FTA,"{'AVG': 23.1, 'STDEV': 23.1}"
FTP,"{'AVG': 0.7336, 'STDEV': 0.7336}"
OREB,"{'AVG': 11.4, 'STDEV': 3.392669167725119}"
DREB,"{'AVG': 27.38, 'STDEV': 4.981148134184917}"
REB,"{'AVG': 38.78, 'STDEV': 5.726023658593764}"
AST,"{'AVG': 20.6, 'STDEV': 4.318918987951707}"
BLK,"{'AVG': 4.04, 'STDEV': 2.231134057754815}"
TOV,"{'AVG': 13.86, 'STDEV': 3.505156551279784}"
PF,"{'AVG': 22.84, 'STDEV': 4.846037725054672}"
