,0
Team_ID,1610612756
Season,1998-99
FGM,"{'AVG': 35.94, 'STDEV': 4.311399223605502}"
FGA,"{'AVG': 80.08, 'STDEV': 6.388254528301713}"
FGP,"{'AVG': 0.45112, 'STDEV': 0.060874792879838005}"
FG3M,"{'AVG': 5.22, 'STDEV': 2.112064470259043}"
FG3A,"{'AVG': 14.04, 'STDEV': 4.095592454214702}"
FG3P,"{'AVG': 0.379399382231115, 'STDEV': 0.142991501425999}"
FTM,"{'AVG': 18.48, 'STDEV': 6.50036105747604}"
FTA,"{'AVG': 24.3, 'STDEV': 24.3}"
FTP,"{'AVG': 0.7700800000000001, 'STDEV': 0.7700800000000001}"
OREB,"{'AVG': 11.96, 'STDEV': 4.379730678515122}"
DREB,"{'AVG': 28.36, 'STDEV': 4.88546365271924}"
REB,"{'AVG': 40.32, 'STDEV': 6.122691151673054}"
AST,"{'AVG': 24.98, 'STDEV': 4.363531615935114}"
BLK,"{'AVG': 4, 'STDEV': 1.958758457257441}"
TOV,"{'AVG': 13.06, 'STDEV': 3.893532051586925}"
PF,"{'AVG': 20.44, 'STDEV': 3.8553434956418293}"
