,0
Team_ID,1610612738
Season,1998-99
FGM,"{'AVG': 36.32, 'STDEV': 6.225162894352604}"
FGA,"{'AVG': 83.28, 'STDEV': 8.682706246044607}"
FGP,"{'AVG': 0.43610000000000004, 'STDEV': 0.059838643578427005}"
FG3M,"{'AVG': 5.46, 'STDEV': 2.915195936286062}"
FG3A,"{'AVG': 15.16, 'STDEV': 4.773908679649481}"
FG3P,"{'AVG': 0.346446849847778, 'STDEV': 0.14594244901160902}"
FTM,"{'AVG': 14.9, 'STDEV': 5.64692439315782}"
FTA,"{'AVG': 21.54, 'STDEV': 21.54}"
FTP,"{'AVG': 0.6902600000000001, 'STDEV': 0.6902600000000001}"
OREB,"{'AVG': 13.6, 'STDEV': 3.849198167230708}"
DREB,"{'AVG': 29.16, 'STDEV': 6.386720917781883}"
REB,"{'AVG': 42.76, 'STDEV': 6.870700882169511}"
AST,"{'AVG': 21.46, 'STDEV': 5.342207752743184}"
BLK,"{'AVG': 5.1, 'STDEV': 2.525381361380526}"
TOV,"{'AVG': 15.54, 'STDEV': 4.05175698850234}"
PF,"{'AVG': 23.86, 'STDEV': 5.742821606144491}"
