,0
Team_ID,1610612755
Season,1998-99
FGM,"{'AVG': 33.12, 'STDEV': 5.113567387702193}"
FGA,"{'AVG': 77.66, 'STDEV': 7.336267192962005}"
FGP,"{'AVG': 0.42708, 'STDEV': 0.058205420885070004}"
FG3M,"{'AVG': 1.96, 'STDEV': 1.142142633788953}"
FG3A,"{'AVG': 7.42, 'STDEV': 2.52408803494713}"
FG3P,"{'AVG': 0.27404057054057, 'STDEV': 0.165460299116048}"
FTM,"{'AVG': 21.46, 'STDEV': 5.346026561849464}"
FTA,"{'AVG': 29.72, 'STDEV': 29.72}"
FTP,"{'AVG': 0.7224200000000001, 'STDEV': 0.7224200000000001}"
OREB,"{'AVG': 14.58, 'STDEV': 3.812385829672243}"
DREB,"{'AVG': 28.56, 'STDEV': 5.039274324174634}"
REB,"{'AVG': 43.14, 'STDEV': 6.39837351781446}"
AST,"{'AVG': 18.68, 'STDEV': 4.492351777164821}"
BLK,"{'AVG': 5.42, 'STDEV': 2.942232943510345}"
TOV,"{'AVG': 15.62, 'STDEV': 4.337261432597057}"
PF,"{'AVG': 23.04, 'STDEV': 5.532685807534887}"
