,0
Team_ID,1610612737
Season,1998-99
FGM,"{'AVG': 30.78, 'STDEV': 5.636216707642655}"
FGA,"{'AVG': 75.2, 'STDEV': 7.881779556647841}"
FGP,"{'AVG': 0.40854, 'STDEV': 0.055482378154818005}"
FG3M,"{'AVG': 3.94, 'STDEV': 2.477737611909176}"
FG3A,"{'AVG': 12.88, 'STDEV': 5.161236997749548}"
FG3P,"{'AVG': 0.295166345797898, 'STDEV': 0.122289452282342}"
FTM,"{'AVG': 20.8, 'STDEV': 6.602411433309339}"
FTA,"{'AVG': 28.44, 'STDEV': 28.44}"
FTP,"{'AVG': 0.73402, 'STDEV': 0.73402}"
OREB,"{'AVG': 13.52, 'STDEV': 4.301115185243787}"
DREB,"{'AVG': 29.98, 'STDEV': 4.152648527857657}"
REB,"{'AVG': 43.5, 'STDEV': 5.29632140340475}"
AST,"{'AVG': 15.64, 'STDEV': 4.658807765503784}"
BLK,"{'AVG': 5.2, 'STDEV': 2.740475156178697}"
TOV,"{'AVG': 14.12, 'STDEV': 3.777700412706553}"
PF,"{'AVG': 19.74, 'STDEV': 4.299074413908944}"
