,0
Team_ID,1610612744
Season,1998-99
FGM,"{'AVG': 34.6, 'STDEV': 5.451081150953975}"
FGA,"{'AVG': 83.46, 'STDEV': 8.63833411755592}"
FGP,"{'AVG': 0.4152, 'STDEV': 0.054551604477049}"
FG3M,"{'AVG': 3.24, 'STDEV': 1.697056274847714}"
FG3A,"{'AVG': 11.3, 'STDEV': 3.965411680509146}"
FG3P,"{'AVG': 0.28278431510010404, 'STDEV': 0.119280206461898}"
FTM,"{'AVG': 15.88, 'STDEV': 6.281297149279839}"
FTA,"{'AVG': 23.5, 'STDEV': 23.5}"
FTP,"{'AVG': 0.6730600000000001, 'STDEV': 0.6730600000000001}"
OREB,"{'AVG': 16.32, 'STDEV': 5.092771988869347}"
DREB,"{'AVG': 31.18, 'STDEV': 5.7310112367642745}"
REB,"{'AVG': 47.5, 'STDEV': 8.038808927919101}"
AST,"{'AVG': 20.74, 'STDEV': 5.934368938132979}"
BLK,"{'AVG': 4.42, 'STDEV': 2.250532816731112}"
TOV,"{'AVG': 14.58, 'STDEV': 3.8016645119242822}"
PF,"{'AVG': 25.4, 'STDEV': 4.797958749641904}"
