,0
Team_ID,1610612747
Season,1998-99
FGM,"{'AVG': 36.82, 'STDEV': 5.255473337388365}"
FGA,"{'AVG': 78.7, 'STDEV': 6.357544128587609}"
FGP,"{'AVG': 0.46788, 'STDEV': 0.055582863311254005}"
FG3M,"{'AVG': 4.82, 'STDEV': 2.753031724021608}"
FG3A,"{'AVG': 13.7, 'STDEV': 4.087062714548562}"
FG3P,"{'AVG': 0.33785198291336405, 'STDEV': 0.14041349188530902}"
FTM,"{'AVG': 20.54, 'STDEV': 5.959763041447544}"
FTA,"{'AVG': 30.06, 'STDEV': 30.06}"
FTP,"{'AVG': 0.6870400000000001, 'STDEV': 0.6870400000000001}"
OREB,"{'AVG': 12.38, 'STDEV': 3.527674842714159}"
DREB,"{'AVG': 29.64, 'STDEV': 4.369467347167064}"
REB,"{'AVG': 42.02, 'STDEV': 5.68740104197382}"
AST,"{'AVG': 21.9, 'STDEV': 5.3461792574754945}"
BLK,"{'AVG': 5.74, 'STDEV': 3.102401966087514}"
TOV,"{'AVG': 14.82, 'STDEV': 4.133931271211707}"
PF,"{'AVG': 24.62, 'STDEV': 5.558189398334236}"
