,0
Team_ID,1610612766
Season,1998-99
FGM,"{'AVG': 33.42, 'STDEV': 5.413852225390655}"
FGA,"{'AVG': 74.36, 'STDEV': 8.656152701508722}"
FGP,"{'AVG': 0.45120000000000005, 'STDEV': 0.063951512244569}"
FG3M,"{'AVG': 5.36, 'STDEV': 2.5133114995713433}"
FG3A,"{'AVG': 14.7, 'STDEV': 4.185738663995317}"
FG3P,"{'AVG': 0.35645823569275503, 'STDEV': 0.12365329510579001}"
FTM,"{'AVG': 20.68, 'STDEV': 6.9058981002783835}"
FTA,"{'AVG': 27.68, 'STDEV': 27.68}"
FTP,"{'AVG': 0.74514, 'STDEV': 0.74514}"
OREB,"{'AVG': 9.6, 'STDEV': 3.625307868699863}"
DREB,"{'AVG': 29.86, 'STDEV': 5.066939663250433}"
REB,"{'AVG': 39.46, 'STDEV': 6.503405701191162}"
AST,"{'AVG': 22.2, 'STDEV': 4.836088822803074}"
BLK,"{'AVG': 4.94, 'STDEV': 2.65276136452996}"
TOV,"{'AVG': 15.2, 'STDEV': 3.8011813416143063}"
PF,"{'AVG': 22.02, 'STDEV': 3.920068720763732}"
