,0
Team_ID,1610612763
Season,1998-99
FGM,"{'AVG': 32.86, 'STDEV': 4.430921035686576}"
FGA,"{'AVG': 76.76, 'STDEV': 7.341689734881562}"
FGP,"{'AVG': 0.42912000000000006, 'STDEV': 0.050449263257904005}"
FG3M,"{'AVG': 2.96, 'STDEV': 1.91620372995511}"
FG3A,"{'AVG': 9.06, 'STDEV': 3.334482795007957}"
FG3P,"{'AVG': 0.31648716153127904, 'STDEV': 0.163763615155628}"
FTM,"{'AVG': 20.18, 'STDEV': 6.760298266575316}"
FTA,"{'AVG': 28.16, 'STDEV': 28.16}"
FTP,"{'AVG': 0.71216, 'STDEV': 0.71216}"
OREB,"{'AVG': 13, 'STDEV': 4.0}"
DREB,"{'AVG': 27.18, 'STDEV': 4.732389481443981}"
REB,"{'AVG': 40.18, 'STDEV': 5.516912771705951}"
AST,"{'AVG': 19.28, 'STDEV': 4.337967171806798}"
BLK,"{'AVG': 3.98, 'STDEV': 2.394636864805541}"
TOV,"{'AVG': 16.14, 'STDEV': 4.070852089513186}"
PF,"{'AVG': 22.46, 'STDEV': 4.450223566959122}"
