,0
Team_ID,1610612764
Season,1998-99
FGM,"{'AVG': 35.36, 'STDEV': 4.574820170436946}"
FGA,"{'AVG': 79.38, 'STDEV': 5.6347681624799755}"
FGP,"{'AVG': 0.44586000000000003, 'STDEV': 0.05150470951321601}"
FG3M,"{'AVG': 3.58, 'STDEV': 2.110131053092316}"
FG3A,"{'AVG': 11.6, 'STDEV': 3.865071216705338}"
FG3P,"{'AVG': 0.30393427882746704, 'STDEV': 0.151405265246691}"
FTM,"{'AVG': 16.9, 'STDEV': 6.828063340332442}"
FTA,"{'AVG': 23.96, 'STDEV': 23.96}"
FTP,"{'AVG': 0.7077800000000001, 'STDEV': 0.7077800000000001}"
OREB,"{'AVG': 11.9, 'STDEV': 3.447862396042048}"
DREB,"{'AVG': 28.06, 'STDEV': 4.418929596125085}"
REB,"{'AVG': 39.96, 'STDEV': 4.911294770885842}"
AST,"{'AVG': 21.28, 'STDEV': 4.810872041108386}"
BLK,"{'AVG': 3.86, 'STDEV': 2.166630036320394}"
TOV,"{'AVG': 14.16, 'STDEV': 3.627333872199823}"
PF,"{'AVG': 23.02, 'STDEV': 4.297555071414063}"
